sex,race,y_true,y_prob,y_pred
Male,White,0,0.23807515,0
Female,White,0,0.6364702,1
Male,White,1,0.58379894,1
Female,Asian-Pac-Islander,0,0.9079489,1
Male,White,1,0.8251587,1
Male,White,0,0.07375378,0
Male,White,0,0.33677274,0
Male,White,1,0.43729508,0
Male,White,0,0.1359167,0
Male,Black,0,0.092086464,0
Female,White,0,0.017508868,0
Male,White,1,0.7987748,1
Male,White,0,0.0065257163,0
Male,White,0,0.006423992,0
Male,White,0,0.00028623638,0
Male,White,0,0.777195,1
Male,White,1,0.9938507,1
Male,White,0,0.03135417,0
Male,White,0,0.3044444,0
Male,Black,0,0.12737514,0
Male,White,0,0.001138398,0
Female,White,0,0.009050648,0
Female,White,0,0.00092022505,0
Male,White,0,0.3101329,0
Male,White,0,0.3642196,0
Male,White,0,0.00084961305,0
Male,White,0,0.0007886991,0
Male,White,0,0.23080878,0
Female,White,0,0.01821451,0
Male,White,0,9.027894e-05,0
Male,White,0,0.427488,0
Male,White,0,0.016296865,0
Female,White,0,0.053328786,0
Female,White,0,0.012966973,0
Male,White,0,0.0050677853,0
Male,White,0,0.00020271732,0
Male,White,0,0.25354898,0
Female,White,0,0.0004834351,0
Male,White,0,0.32782823,0
Female,White,0,0.0319571,0
Male,Asian-Pac-Islander,0,0.11506569,0
Male,White,0,0.00043166438,0
Male,White,1,0.8993752,1
Male,White,0,0.12996687,0
Male,White,1,0.36785868,0
Male,White,0,0.010814122,0
Male,White,1,0.75979745,1
Male,White,0,0.0033055989,0
Male,White,0,0.23460375,0
Male,White,0,0.19291863,0
Male,White,0,0.0033704606,0
Male,White,0,0.12813193,0
Male,White,0,0.22170919,0
Male,White,0,0.6623523,1
Female,White,0,0.017286044,0
Male,White,0,0.0013211521,0
Female,White,0,0.62597024,1
Female,White,0,0.0037259012,0
Male,White,0,0.0050124982,0
Male,White,1,0.19742581,0
Male,White,0,0.5305451,1
Female,White,0,0.013346146,0
Female,White,0,0.00300743,0
Male,White,0,0.4807545,0
Male,White,1,0.62898374,1
Male,White,1,0.8487174,1
Male,White,0,0.0017112412,0
Female,Black,0,0.003480153,0
Male,White,1,0.48480904,0
Male,White,1,0.6701592,1
Male,White,0,0.024693295,0
Male,White,1,0.43133304,0
Female,White,1,0.38861468,0
Male,White,0,0.18049051,0
Male,White,1,0.33123115,0
Male,White,0,0.06476127,0
Female,White,1,0.51652473,1
Male,White,0,0.0014594198,0
Male,White,0,0.00027967955,0
Female,White,0,0.0034256214,0
Male,White,0,0.0023092914,0
Female,White,0,0.0068959533,0
Female,White,1,0.9042273,1
Female,White,0,0.014244437,0
Male,White,0,0.1912991,0
Male,White,1,0.81797785,1
Male,White,1,0.63396585,1
Female,White,0,0.004337268,0
Male,White,0,0.10825987,0
Female,White,0,0.0031763888,0
Female,White,1,0.63903505,1
Male,White,1,0.70191514,1
Male,White,0,0.13268155,0
Male,White,0,0.021282982,0
Male,White,0,0.0020400516,0
Female,White,0,0.015107489,0
Male,White,0,0.053004015,0
Female,Black,0,0.061062098,0
Female,White,0,0.2690494,0
Female,White,0,0.13009661,0
Male,Black,0,0.008010921,0
Male,White,0,0.021652922,0
Female,White,0,0.036249727,0
Female,Black,0,0.0032299382,0
Male,White,0,0.5577853,1
Male,White,0,0.16103634,0
Male,White,1,0.6757549,1
Male,White,1,0.31322694,0
Male,White,0,0.00031142894,0
Female,White,0,0.001650167,0
Male,White,1,0.4708066,0
Male,White,0,0.08192907,0
Male,White,0,0.008305282,0
Female,White,0,0.10595303,0
Male,White,0,0.13967258,0
Female,Black,0,0.0009804879,0
Male,Asian-Pac-Islander,0,0.06320481,0
Male,White,0,0.008032724,0
Female,White,0,0.029765896,0
Female,Black,0,0.0147524495,0
Male,White,1,0.7539811,1
Male,White,0,0.28200302,0
Female,White,0,0.018655442,0
Female,White,0,0.012757402,0
Male,White,0,0.2721162,0
Male,White,0,0.050775707,0
Male,White,0,0.022598397,0
Male,White,1,0.19947068,0
Male,White,1,0.199449,0
Male,White,1,0.007281577,0
Female,White,1,0.48156983,0
Male,White,0,0.0001378711,0
Female,White,0,0.0015700884,0
Male,White,1,0.8813467,1
Male,White,0,0.2710563,0
Male,White,0,0.00029382098,0
Female,White,0,0.0061999816,0
Female,White,0,0.003882103,0
Male,White,0,0.0023917174,0
Male,White,0,0.30954033,0
Male,White,0,0.0055818046,0
Male,White,1,0.5238828,1
Male,White,0,0.59338105,1
Female,Black,0,0.0010592998,0
Female,White,0,0.028863467,0
Female,White,1,0.4828356,0
Female,Black,0,0.012101641,0
Male,White,0,0.2911179,0
Female,White,0,0.0022090897,0
Male,Black,1,0.4440687,0
Female,White,1,0.7794122,1
Male,White,0,0.5548104,1
Male,White,0,0.025775239,0
Female,Black,0,0.0014437286,0
Female,White,0,0.07475227,0
Male,Black,0,0.60876966,1
Male,White,0,0.008512095,0
Male,Black,0,0.0004074488,0
Male,White,1,0.98834735,1
Male,White,0,0.0015179791,0
Male,White,1,0.47724324,0
Female,White,0,0.080289595,0
Female,Black,0,0.06954813,0
Female,Black,0,0.001447362,0
Male,White,1,0.87736756,1
Female,White,1,0.46053922,0
Female,White,0,0.13495758,0
Male,White,0,0.00052726356,0
Male,Black,0,0.24385382,0
Female,White,0,0.366533,0
Male,White,0,0.5690236,1
Male,White,0,0.52209795,1
Male,White,0,0.007843775,0
Female,White,0,0.000326631,0
Female,White,0,0.021828724,0
Female,White,0,0.14176536,0
Female,White,0,0.00069912395,0
Female,White,0,0.0038522277,0
Male,White,0,0.08819223,0
Female,White,0,0.09541858,0
Female,Black,0,0.0096392725,0
Male,White,0,0.30652207,0
Male,White,1,0.8863561,1
Male,White,0,0.13226026,0
Female,Black,0,0.0059037968,0
Female,White,0,0.008376883,0
Female,White,1,0.32460487,0
Male,White,1,0.73672837,1
Male,White,0,0.027214602,0
Male,Black,0,0.014051406,0
Male,White,0,0.32134664,0
Male,White,0,0.09506209,0
Male,White,0,0.68324345,1
Male,White,0,0.2867732,0
Female,White,0,0.015053747,0
Female,White,0,0.011775212,0
Female,White,0,0.006298205,0
Female,White,0,0.0038486503,0
Male,White,0,0.6654365,1
Male,White,1,0.60738266,1
Female,Asian-Pac-Islander,0,0.22007428,0
Male,White,0,0.007280988,0
Male,White,0,0.24184893,0
Male,White,0,0.06625814,0
Female,White,0,0.015909638,0
Male,White,0,0.34371755,0
Male,White,0,0.03077476,0
Male,White,0,0.017612975,0
Male,White,1,0.542606,1
Female,White,0,0.0039517344,0
Male,White,1,1.0,1
Male,White,0,0.012555101,0
Male,White,0,0.43670195,0
Female,White,1,0.84800094,1
Male,White,1,0.5787911,1
Male,White,0,0.0007482119,0
Male,White,0,0.018401211,0
Female,White,0,0.02281494,0
Male,White,0,0.19504416,0
Female,Black,0,0.0016512498,0
Male,Black,0,0.0074901422,0
Male,White,1,0.75979745,1
Male,White,0,0.37430158,0
Female,White,1,0.9952332,1
Female,White,1,0.17884053,0
Male,White,0,0.056419358,0
Male,White,0,0.10009645,0
Male,Other,0,0.90994334,1
Male,White,0,0.3386241,0
Female,White,0,0.008886385,0
Male,Black,0,0.028182331,0
Male,White,1,0.7539884,1
Male,White,1,0.6728672,1
Male,Black,0,0.12894107,0
Female,White,0,0.0022028699,0
Male,White,0,0.3994617,0
Female,Black,0,0.096335515,0
Female,White,0,0.0038932322,0
Male,White,0,0.020392835,0
Male,White,1,0.725391,1
Female,White,0,0.0023117021,0
Male,White,1,0.80644536,1
Male,White,0,0.32594308,0
Female,White,0,0.0035514948,0
Male,White,0,0.60743845,1
Male,Other,0,0.0020756293,0
Male,White,0,0.19722527,0
Female,White,0,0.03444571,0
Male,White,0,0.0003284493,0
Female,White,0,0.0014559662,0
Male,White,1,0.51248014,1
Male,White,1,0.8064817,1
Female,White,0,0.0075108446,0
Male,White,0,0.28901044,0
Male,White,1,0.61216044,1
Male,White,0,0.0001466297,0
Male,White,0,0.39881662,0
Female,White,0,0.00092752103,0
Female,Black,0,0.010287238,0
Female,White,0,0.0034112968,0
Female,Black,1,0.9036936,1
Male,Asian-Pac-Islander,0,0.19337371,0
Male,White,1,0.7256963,1
Female,White,0,0.020799246,0
Male,White,0,0.016923375,0
Female,Black,0,0.0070804236,0
Male,White,0,0.026711656,0
Female,White,0,0.004867817,0
Male,White,0,0.0072519663,0
Male,White,1,0.62495565,1
Female,White,1,0.6863816,1
Male,White,0,0.63881075,1
Male,White,0,0.026710402,0
Male,White,0,0.18184885,0
Male,White,1,0.47429812,0
Male,Asian-Pac-Islander,0,0.34608227,0
Female,White,0,0.0057474943,0
Female,White,0,0.0008036753,0
Male,White,1,0.8698789,1
Male,White,0,0.31832534,0
Male,White,0,0.18184885,0
Male,White,0,0.48127016,0
Male,White,0,0.18790351,0
Male,White,0,0.0071752616,0
Female,White,0,0.016815357,0
Male,White,0,0.14657208,0
Male,Black,0,0.06649919,0
Male,White,1,0.9536067,1
Female,Black,0,0.011437194,0
Male,White,1,0.72767013,1
Male,White,0,0.00516768,0
Male,White,0,0.5222399,1
Male,White,0,0.06263532,0
Male,White,0,0.7093637,1
Female,White,0,0.07163125,0
Male,White,0,0.37078303,0
Male,White,1,0.68736875,1
Male,White,0,0.07646362,0
Male,White,0,0.003562585,0
Male,White,0,0.51738906,1
Male,White,0,0.34286863,0
Female,White,0,0.005505249,0
Male,White,0,0.49042788,0
Male,White,0,0.0014709446,0
Male,White,0,0.0013971872,0
Male,White,0,0.039063085,0
Male,White,0,0.35344747,0
Male,White,1,0.33094916,0
Female,White,0,0.0004916862,0
Female,White,0,0.114904195,0
Female,White,0,0.000298326,0
Male,White,0,0.47661847,0
Male,Black,0,0.17713109,0
Male,Black,0,0.03163546,0
Male,White,0,0.18942924,0
Male,White,1,0.6746312,1
Female,Black,0,0.0074962205,0
Female,Black,0,0.001758442,0
Male,White,0,0.002762879,0
Male,Black,0,0.3167779,0
Female,White,0,0.00022970398,0
Male,Asian-Pac-Islander,1,0.9036581,1
Female,White,0,0.009545635,0
Male,White,0,0.56139684,1
Male,White,0,0.29799888,0
Male,White,0,0.28030506,0
Female,White,0,0.17701162,0
Male,White,1,0.8534374,1
Male,White,1,0.36785868,0
Female,White,0,0.006131963,0
Male,White,1,0.3095516,0
Male,White,1,0.8179739,1
Male,White,1,0.5258608,1
Female,White,0,0.06973156,0
Male,White,1,0.7101068,1
Male,Asian-Pac-Islander,0,5.6141373e-05,0
Female,White,0,0.0015962975,0
Female,White,0,0.0020112724,0
Male,White,0,0.075746395,0
Female,White,0,0.0012521909,0
Male,White,1,0.7524755,1
Female,White,0,0.000850607,0
Male,White,0,0.44563565,0
Male,White,0,0.03512111,0
Male,White,0,0.008822389,0
Female,White,0,0.0020075133,0
Male,White,0,0.751702,1
Male,White,0,0.04180157,0
Male,White,0,0.13499059,0
Male,White,1,0.7467202,1
Female,White,0,0.00071918755,0
Female,White,0,0.66727006,1
Male,White,0,0.0049727717,0
Male,White,0,0.026486635,0
Female,White,0,0.0031590355,0
Female,Asian-Pac-Islander,0,0.26246336,0
Male,Black,0,0.0011940491,0
Male,White,0,0.011718767,0
Female,White,0,0.011589854,0
Male,Black,0,0.43988386,0
Male,White,1,0.38727593,0
Male,White,0,0.0006110668,0
Male,White,1,0.47751674,0
Female,White,0,0.003686574,0
Male,White,0,0.0015517429,0
Male,White,0,0.0013165191,0
Female,Black,0,0.0018950225,0
Male,White,0,0.17301834,0
Male,White,0,0.022207757,0
Male,White,0,0.02515957,0
Male,White,0,0.13131003,0
Female,White,0,0.0020891202,0
Female,White,0,0.00093953963,0
Male,White,0,0.21365587,0
Female,White,0,0.0023644362,0
Male,White,1,0.19115818,0
Male,White,1,0.70695776,1
Male,White,0,0.77239245,1
Male,White,0,0.13854687,0
Female,White,0,0.027979888,0
Female,White,1,0.061380245,0
Male,White,0,0.0068460554,0
Female,White,0,0.088205285,0
Female,Black,0,0.089390166,0
Male,White,0,0.43508744,0
Female,Other,0,0.11696069,0
Male,Black,0,0.0001424915,0
Female,White,0,0.031230014,0
Female,White,0,0.16006553,0
Male,White,0,0.07479058,0
Male,White,0,0.21675965,0
Male,White,1,0.9237935,1
Male,White,0,0.053228576,0
Male,White,1,0.6952822,1
Male,White,0,0.00020776814,0
Male,White,0,0.16567202,0
Male,White,1,0.4463419,0
Female,White,0,0.78383374,1
Male,White,0,0.0024737678,0
Male,White,1,0.78385353,1
Male,White,1,0.19777139,0
Male,White,1,0.09514583,0
Male,White,0,0.086363636,0
Male,White,0,0.7543483,1
Male,White,1,0.93224597,1
Male,Black,0,0.029109463,0
Male,White,0,0.0010625083,0
Female,White,0,0.0714558,0
Male,White,0,0.00033913672,0
Male,White,1,0.25360492,0
Male,White,0,0.040588677,0
Male,White,0,0.021622375,0
Male,White,0,0.22103414,0
Male,White,0,0.38894516,0
Male,White,0,0.31311917,0
Male,White,0,0.008455764,0
Male,Black,0,0.12009687,0
Male,Asian-Pac-Islander,0,0.068996325,0
Female,Black,0,0.03981366,0
Female,White,0,0.2718737,0
Male,White,0,0.19855876,0
Male,White,0,0.00039126803,0
Male,White,0,0.659691,1
Female,White,0,0.13233255,0
Male,White,0,0.12573512,0
Male,Black,0,0.0610366,0
Female,Black,0,0.0034470651,0
Male,White,0,0.3668497,0
Male,White,0,0.0015391647,0
Female,Asian-Pac-Islander,0,0.010630403,0
Male,Black,0,0.1540695,0
Male,White,1,0.27378646,0
Male,White,0,0.08822317,0
Female,Black,0,0.0012858866,0
Female,Amer-Indian-Eskimo,1,0.9560305,1
Male,White,0,0.36960915,0
Male,White,0,0.23310138,0
Female,White,1,0.7126305,1
Male,White,0,0.36846662,0
Male,White,0,0.33506256,0
Male,White,0,0.17089267,0
Female,White,0,0.045486324,0
Female,Black,0,0.008853707,0
Female,White,0,0.080289595,0
Male,White,1,0.30285797,0
Female,White,0,0.0027375526,0
Female,White,1,0.5736506,1
Female,Other,0,0.00041222142,0
Male,Black,1,0.9103475,1
Male,Black,0,0.0023640075,0
Female,White,0,0.07953334,0
Male,White,0,0.004012951,0
Male,White,1,0.6063982,1
Male,White,0,0.13263218,0
Female,White,1,0.96162546,1
Female,Black,0,0.0001707959,0
Male,Black,0,0.031131525,0
Female,White,0,0.0010368677,0
Female,White,0,0.02977047,0
Male,White,0,0.36603624,0
Male,White,1,0.4739975,0
Female,Black,0,0.0012960873,0
Male,White,0,0.2572372,0
Male,Black,0,0.23565722,0
Female,White,0,0.0036119542,0
Female,White,0,0.004812869,0
Male,Black,0,0.00088937127,0
Female,White,0,0.016067117,0
Female,White,0,0.00085840595,0
Female,White,0,0.07747139,0
Male,Asian-Pac-Islander,1,0.16599487,0
Male,White,0,0.00028601623,0
Female,White,0,0.0011888647,0
Female,White,0,0.04688544,0
Male,White,0,0.18242642,0
Male,White,0,0.36934876,0
Male,White,0,0.49892855,0
Male,White,0,0.6444458,1
Female,White,0,0.0021477868,0
Female,White,0,0.02056986,0
Male,White,1,0.7316282,1
Male,White,0,0.0012244976,0
Male,White,1,0.9972091,1
Male,White,1,0.71085,1
Female,White,1,0.1687961,0
Male,White,0,0.26955342,0
Female,White,0,0.049535796,0
Male,Black,0,3.41701e-05,0
Male,White,0,0.027993932,0
Female,White,1,0.09981529,0
Male,White,0,0.008841803,0
Male,White,0,0.19731303,0
Male,White,1,0.3465269,0
Female,White,0,0.20098299,0
Male,White,0,0.33242533,0
Male,White,0,0.18184885,0
Male,White,1,0.094752654,0
Female,White,1,0.76566964,1
Male,Black,0,0.0040125265,0
Male,White,1,0.69253117,1
Female,Asian-Pac-Islander,0,0.6586931,1
Male,White,0,0.12663244,0
Male,White,0,0.053648736,0
Male,White,1,0.9064661,1
Male,White,1,0.6097643,1
Female,White,0,0.0012915259,0
Male,White,0,0.44441473,0
Female,White,0,0.000234325,0
Female,White,0,0.0016798009,0
Male,White,0,0.015496226,0
Female,White,0,0.085777506,0
Female,White,1,0.6513939,1
Female,White,0,0.0037793503,0
Female,White,0,0.076449245,0
Female,White,0,0.0007936481,0
Female,Black,0,0.0015680888,0
Male,White,1,0.43555245,0
Female,White,0,0.010701474,0
Male,White,0,0.73134863,1
Female,White,0,0.005334756,0
Male,White,0,0.043020595,0
Male,White,1,0.4034823,0
Male,White,0,0.615976,1
Female,White,0,0.1817966,0
Male,White,0,0.0019559881,0
Male,White,0,0.023337035,0
Male,Other,0,7.483459e-05,0
Female,White,0,0.03964947,0
Male,White,1,0.7385738,1
Male,White,0,0.032091066,0
Male,White,0,0.081526816,0
Female,White,0,0.00049241673,0
Male,Other,0,0.23132586,0
Female,White,0,0.06188272,0
Male,White,1,0.62854457,1
Male,White,0,0.0030563911,0
Male,White,0,0.6026419,1
Male,Black,0,0.08394736,0
Male,White,1,0.98351413,1
Male,White,0,0.005991688,0
Male,White,0,0.00013904493,0
Male,White,1,0.26237893,0
Male,White,0,0.17422186,0
Male,White,1,0.5855899,1
Female,White,0,0.008861071,0
Male,White,1,0.9774803,1
Female,White,0,0.007765219,0
Male,White,0,0.44811115,0
Female,White,0,0.0043923594,0
Male,White,1,0.4807545,0
Male,White,0,0.3136599,0
Male,White,0,0.002626539,0
Male,Asian-Pac-Islander,1,0.9695583,1
Male,White,0,0.027797034,0
Male,White,0,0.00022889765,0
Male,White,0,0.056101494,0
Female,White,0,0.00018890388,0
Male,White,0,0.3104016,0
Female,White,0,0.017773304,0
Female,White,0,0.34109914,0
Male,White,1,0.6149513,1
Female,White,0,0.11052259,0
Female,Black,0,0.068510175,0
Male,White,1,0.35164812,0
Male,White,0,0.30179733,0
Male,White,0,0.1666766,0
Male,White,0,0.026374564,0
Male,White,1,0.37880713,0
Female,White,0,0.0003268799,0
Male,White,1,0.8271209,1
Female,White,0,0.089128464,0
Male,White,0,0.005581283,0
Male,White,1,0.12440237,0
Male,White,0,0.11018357,0
Female,White,0,0.00043484475,0
Male,White,0,0.030576438,0
Female,Black,0,0.005031397,0
Female,Black,0,0.024566064,0
Female,White,0,0.00010432279,0
Male,White,0,0.0089018615,0
Female,White,0,0.00035792703,0
Male,White,0,0.0065625045,0
Male,Black,0,0.015844135,0
Male,White,1,0.9257023,1
Female,White,1,0.42786458,0
Female,White,0,0.00058925874,0
Female,Asian-Pac-Islander,0,0.04583951,0
Male,White,0,0.7958117,1
Female,Asian-Pac-Islander,0,0.13911963,0
Male,White,0,0.003581638,0
Female,White,0,0.0036443553,0
Male,White,1,0.24244432,0
Female,White,1,0.34498107,0
Male,White,0,0.13971117,0
Male,White,1,0.46017084,0
Female,White,0,0.020910216,0
Male,Black,0,0.25511065,0
Male,White,1,0.77998424,1
Female,White,0,0.0059604584,0
Female,White,0,0.009310364,0
Male,White,1,0.906355,1
Male,White,1,0.71312714,1
Male,White,0,0.005888632,0
Male,White,0,0.5580641,1
Male,White,0,0.005993364,0
Male,Asian-Pac-Islander,1,0.43018967,0
Female,White,1,0.7982317,1
Male,White,0,0.24277192,0
Male,White,0,0.15333436,0
Male,White,0,0.33242533,0
Male,White,1,0.75518066,1
Male,White,1,0.59078765,1
Female,White,0,0.05039705,0
Male,White,1,0.11196229,0
Male,White,0,0.69463956,1
Male,White,1,0.47373408,0
Male,White,1,0.46261257,0
Female,White,0,0.03869306,0
Male,Asian-Pac-Islander,0,0.084530115,0
Male,White,0,0.031604547,0
Female,Black,0,0.00058769557,0
Female,Black,0,0.012023227,0
Male,White,1,0.85695046,1
Male,White,1,0.75320023,1
Male,White,1,0.9803922,1
Female,White,0,0.007794305,0
Male,White,0,0.01814239,0
Male,White,0,0.048681274,0
Male,White,0,0.094153754,0
Female,Black,0,3.907599e-05,0
Male,Black,0,0.0005789706,0
Male,Black,0,0.0065410337,0
Female,Amer-Indian-Eskimo,0,0.006366025,0
Male,White,0,0.25940022,0
Male,White,1,0.8939251,1
Female,White,1,0.20374961,0
Male,White,1,0.5248758,1
Female,Black,0,0.032095656,0
Male,White,1,0.99226093,1
Male,White,0,0.5041081,1
Male,White,0,0.71289885,1
Female,Black,0,0.13558525,0
Male,White,0,0.017428784,0
Male,Asian-Pac-Islander,1,0.7828896,1
Male,White,0,0.14535105,0
Male,White,0,0.49071085,0
Female,Black,0,0.003600319,0
Male,White,1,0.28603056,0
Male,White,0,0.5722313,1
Female,White,0,0.019466458,0
Female,White,0,0.06505445,0
Female,Asian-Pac-Islander,0,0.25564808,0
Male,White,0,0.05261031,0
Female,White,0,0.011744601,0
Male,White,0,0.67328095,1
Male,White,1,0.13263772,0
Female,White,0,0.0014063651,0
Female,White,1,0.0400609,0
Female,Black,0,0.0014596632,0
Female,White,0,0.029232694,0
Male,White,1,0.69060904,1
Female,Black,0,0.00028306418,0
Male,White,0,0.054046754,0
Male,White,0,0.0018371363,0
Female,White,0,0.009645976,0
Male,White,1,0.5700314,1
Male,White,0,0.6103265,1
Female,Black,0,0.0005439395,0
Female,Black,0,0.013358259,0
Female,White,0,0.047258634,0
Male,White,1,0.276506,0
Male,White,1,0.793123,1
Female,White,0,0.007599261,0
Male,White,0,0.045250677,0
Male,White,0,0.16822909,0
Female,White,0,0.00084716635,0
Male,White,0,0.08192993,0
Male,Amer-Indian-Eskimo,0,0.18019997,0
Male,White,0,0.17669205,0
Male,Amer-Indian-Eskimo,0,0.0044239988,0
Female,Black,0,0.006403365,0
Female,White,0,0.00084416644,0
Male,White,0,0.017039651,0
Male,White,0,0.1997473,0
Female,White,0,0.00048241726,0
Male,Black,0,0.006590158,0
Female,White,1,0.004493052,0
Male,White,0,0.118571065,0
Female,Black,0,0.0013590701,0
Male,White,0,0.0059066014,0
Male,White,1,0.61108863,1
Female,Black,0,0.0011234857,0
Male,White,0,0.0027085855,0
Female,White,0,0.0060794903,0
Male,Amer-Indian-Eskimo,0,0.6020855,1
Male,White,0,0.2939864,0
Male,White,0,0.43939617,0
Male,White,0,0.013365763,0
Male,White,0,0.4362552,0
Male,Black,0,0.003162016,0
Male,White,1,0.7375753,1
Female,White,0,0.0020769958,0
Male,White,1,0.32174966,0
Female,White,1,0.6547198,1
Male,White,0,0.123390295,0
Female,White,0,0.018221965,0
Male,White,0,0.0001378711,0
Male,White,0,0.011247961,0
Female,White,0,0.04965212,0
Male,White,1,0.68532157,1
Female,Black,0,0.010797527,0
Male,White,0,0.22144017,0
Female,White,0,0.022437144,0
Male,White,1,0.0066160914,0
Male,White,0,0.575419,1
Male,White,0,0.0039714305,0
Male,White,0,0.010600909,0
Male,White,0,0.042001814,0
Female,White,0,0.00056891167,0
Male,White,0,0.012062817,0
Female,White,0,0.01796423,0
Male,White,1,0.3902853,0
Male,White,0,0.24726556,0
Male,White,1,0.83148926,1
Male,White,1,0.26683474,0
Female,White,0,0.18891148,0
Female,White,0,0.021133315,0
Male,White,1,0.5170178,1
Male,White,0,0.36983275,0
Female,Black,0,0.0012872944,0
Male,Asian-Pac-Islander,1,0.40993947,0
Female,Black,0,0.002342429,0
Male,White,1,0.73355967,1
Female,White,0,0.1144403,0
Male,Asian-Pac-Islander,0,0.15474074,0
Male,White,1,0.8205224,1
Male,White,1,0.76175755,1
Male,White,0,0.094192624,0
Male,White,0,0.17150766,0
Male,White,0,0.019898618,0
Male,White,0,0.41143945,0
Female,White,0,0.5178355,1
Male,White,0,0.3136072,0
Male,White,1,0.4979655,0
Male,Black,0,0.050297037,0
Male,White,0,0.4069643,0
Male,Other,0,0.030414829,0
Male,White,0,0.574769,1
Male,White,0,0.11364466,0
Male,White,0,0.46733773,0
Female,White,0,0.013781151,0
Male,White,0,0.036078464,0
Male,White,0,0.7018868,1
Male,White,0,0.1054775,0
Male,White,1,0.30407277,0
Male,Black,0,0.00040576851,0
Male,White,0,0.036717556,0
Male,White,0,0.6948074,1
Female,Black,0,0.12623864,0
Male,White,0,0.0023186335,0
Male,White,0,0.51007867,1
Female,White,0,0.014594293,0
Male,White,0,0.13263772,0
Male,White,1,0.76175755,1
Male,Asian-Pac-Islander,0,0.007883838,0
Female,White,1,0.21164466,0
Male,White,1,0.4394017,0
Male,White,0,0.5702803,1
Male,Amer-Indian-Eskimo,0,0.0013310064,0
Male,White,0,0.0137728,0
Male,Black,0,0.000350519,0
Female,White,0,0.04361111,0
Male,White,1,0.8184788,1
Male,Black,0,0.3272969,0
Male,White,0,0.15715513,0
Female,White,0,0.026203988,0
Female,White,0,0.00069912395,0
Female,Amer-Indian-Eskimo,1,0.0689462,0
Male,White,0,0.00707879,0
Male,Asian-Pac-Islander,0,0.4607248,0
Male,White,0,0.27857354,0
Male,White,0,0.00020890219,0
Male,White,1,0.36587867,0
Male,White,0,0.14560711,0
Male,White,0,0.18302141,0
Female,White,0,0.016550459,0
Male,White,0,0.054322116,0
Male,White,0,0.009059286,0
Male,White,0,0.010493969,0
Female,White,1,0.9417516,1
Female,White,0,0.00048116036,0
Male,White,1,0.502185,1
Male,White,1,0.95568633,1
Male,White,0,0.013233496,0
Male,White,0,0.61554444,1
Male,White,0,0.44224447,0
Male,White,1,0.62216246,1
Male,Black,0,0.0005758524,0
Female,White,0,0.0039615347,0
Male,White,1,0.55833447,1
Female,White,0,0.01641817,0
Male,Black,0,0.013079398,0
Female,White,0,0.016265003,0
Male,White,0,0.4126326,0
Male,Black,1,0.94155437,1
Male,White,1,0.7081139,1
Female,White,0,0.0041839597,0
Male,White,0,0.010171286,0
Male,White,0,0.00083392963,0
Male,Black,0,0.40954107,0
Female,White,1,0.84491193,1
Male,White,1,0.35800296,0
Male,White,0,0.0020222457,0
Male,White,0,0.36455846,0
Male,White,0,0.0004078749,0
Female,White,0,0.19839966,0
Female,White,0,0.15180494,0
Male,White,0,0.0020758682,0
Female,White,0,0.00203284,0
Female,White,0,0.001383952,0
Female,Black,0,0.003056256,0
Female,White,0,0.004608441,0
Male,White,0,0.060546692,0
Female,White,0,0.45149875,0
Male,Asian-Pac-Islander,0,0.40865794,0
Female,White,1,0.116574444,0
Female,White,0,0.11682286,0
Female,White,0,0.0004244676,0
Male,White,1,0.45155445,0
Male,White,0,0.0021309054,0
Female,White,0,0.17813581,0
Male,White,0,0.023088915,0
Female,White,0,0.011864207,0
Male,White,0,0.38894516,0
Male,White,0,0.29151833,0
Female,White,0,0.00088261394,0
Male,White,0,0.04552861,0
Female,White,0,0.0053363172,0
Male,White,0,0.33978426,0
Female,Black,0,0.003931792,0
Male,White,1,0.64452565,1
Male,White,0,0.5423945,1
Male,White,0,0.030335017,0
Male,White,0,0.5528917,1
Female,White,0,0.0013776583,0
Male,White,1,0.88209903,1
Male,White,0,0.018672464,0
Male,White,1,0.6735283,1
Female,Black,0,0.12147696,0
Female,White,0,0.10631422,0
Female,White,0,0.0034861697,0
Male,White,0,0.0028028644,0
Female,White,1,0.010638676,0
Male,White,0,0.09096752,0
Female,White,0,0.09676676,0
Male,White,1,0.7945317,1
Female,White,0,0.16010736,0
Female,White,1,0.50678,1
Male,White,1,0.87049705,1
Female,White,0,0.009218781,0
Male,White,0,0.0017861922,0
Male,White,0,0.025120737,0
Female,White,0,0.027945977,0
Male,Amer-Indian-Eskimo,1,0.29855832,0
Male,White,0,0.1598056,0
Male,White,0,0.043141842,0
Female,White,0,0.012887759,0
Female,White,1,0.36474815,0
Male,White,1,0.62453836,1
Male,White,1,0.46850726,0
Male,White,0,0.65255135,1
Male,Black,0,0.0042898348,0
Male,White,1,0.838729,1
Male,Black,0,0.010673221,0
Male,White,1,0.9787931,1
Female,White,0,0.0001875494,0
Male,White,0,0.0005539569,0
Female,White,1,0.61607385,1
Male,White,0,0.002081034,0
Female,White,0,0.029732767,0
Male,White,0,0.0011071939,0
Male,White,0,0.39486337,0
Male,White,0,0.0925503,0
Male,White,0,0.0018660475,0
Female,Black,0,0.00082465145,0
Male,White,0,0.0106144715,0
Male,White,1,0.7105956,1
Male,White,1,0.51323885,1
Male,White,0,0.07311287,0
Female,White,0,0.70968443,1
